uid,title,authors,source,year,doi,times_cited,author_keywords,document_type,wos_url,search_source
WOS:001080717600001,Trajectories of Disability and Long-Term Care Utilization After Acute Health Events,"Goncalves, Judite; Filipe, Luis; Van Houtven, Courtney H.",JOURNAL OF AGING & SOCIAL POLICY,2025,10.1080/08959420.2023.2267399,11,Event study; formal home care; health shock; informal care; limitations in activities of daily living; nursing home care; unmet need,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001080717600001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001693589300001,Back to normal? The health care situation of home care receivers across Europe during the COVID-19 pandemic and its implications on health,"Bergmann, Michael; Wagner, Melanie",PLOS ONE,2023,10.1371/journal.pone.0287158,2,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001693589300001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001082912200001,Unmet needs for care for activities of daily living among older adults with functional disabilities in Vietnam,"Phi, Phong Manh; Giang, Long Thanh; Pham, Tham Thi Hong",FRONTIERS IN PUBLIC HEALTH,2023,10.3389/fpubh.2023.1216785,6,activities of daily living (ADLs); aging; care; older persons; unmet needs; Vietnam,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001082912200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001115397100001,Changes in Children's Health Care Access and Utilization in the United States in the First 2 Years of the COVID-19 Pandemic,"Lyu, Wei; Wehby, George L.",ACADEMIC PEDIATRICS,2023,10.1016/j.acap.2023.07.007,10,access to care; COVID-19 pandemic; health care utilization,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001115397100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001105145900001,'Challenging' doesn't sum it up: Exploring probation practitioners' experiences managing high-risk individuals during the COVID-19 pandemic,"Blinkhorn, Victoria; Petalas, Michael; O'Siochru, Cathal; Mcguirk, Lisa-Jo",EUROPEAN JOURNAL OF PROBATION,2023,10.1177/20662203231216662,1,COVID-19; probation service; consultation,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001105145900001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001131665300001,"To understand the experiences, needs, and preferences for supportive care, among children and adolescents (0-19 years) diagnosed with cancer: a systematic review of qualitative studies","Paterson, C.; Kavanagh, P. S.; Bacon, R.; Turner, M.; Moore, M.; Barratt, M.; Chau, M.",JOURNAL OF CANCER SURVIVORSHIP,2025,10.1007/s11764-023-01508-9,14,Children; Adolescents; Systematic review; Qualitative; Supportive care; Survivorship,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001131665300001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001114274100001,"Association of Medicaid expansion with health insurance, unmet need for medical care and substance use disorder treatment among people who inject drugs in 13 US states","Cooper, Hannah; Beane, Stephanie; Yarbrough, Courtney; Haardorfer, Regine; Ibragimov, Umed; Haley, Danielle; Linton, Sabriya; Beletsky, Leo; Landes, Sarah; Lewis, Rashunda; Peddireddy, Snigdha; Sionean, Catlainn; Cummings, Janet",ADDICTION,2024,10.1111/add.16383,10,Healthcare use; Medicaid expansion; National HIV Behavioral Surveillance; overdose; people who inject drugs; substance use disorder treatment,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001114274100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001133058900001,Care needs assessment of older adults with dementia in a semi-rural district in Vietnam: A community-based cross-sectional study,"Nguyen, Anh Ngoc; Nguyen, Binh Thanh; Nguyen, Binh Thanh; Nguyen, Binh Thi Thanh; Nguyen, Nguyet Thi Anh; Dang, Nhung Thi Kim; Nguyen, Anh Thi Phuong; Nguyen, Anh Trung; Pham, Thang; Mantyh, William Guntars; Tran, Duyen; Le, Oanh Thi Phuong; Park, Van My Ta",PSYCHOGERIATRICS,2024,10.1111/psyg.13068,6,CANE; care needs; caregivers; dementia; developing countries; Vietnam,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001133058900001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001104600200014,Effective service coverage of long-term care among older persons in South Korea,"Leigh, Ja-Ho; Lee, Hyejin; Yoon, Jaehong; Han, Eun-Jeong; Park, Eunok; Jung, Tong Ryoung; Thiyagarajan, Jotheeswaran Amuthavalli; Han, Zee-A",AGE AND AGEING,2023,10.1093/ageing/afad120,10,long-term care; activities of daily living; global trends; medical aid; older people,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001104600200014&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001135229500001,State home and community-based services expenditures and unmet care needs in the United States: Has everyone benefitted equally?,"Yang, Yulin; Lee, Ah-Reum; Rapp, Thomas; Chen, Ruijia; Glymour, M. Maria; Torres, Jacqueline M.",HEALTH SERVICES RESEARCH,2024,10.1111/1475-6773.14269,11,aging/elderly/geriatrics; long term care; Medicaid; social determinants of health,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001135229500001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001141253100001,"Head Injury Due to Intimate Partner Violence: Injury Characteristics, Subacute Symptoms, and Receipt of Care","Karr, Justin E.; Leong, Sharon E.; Logan, T. K.",JOURNAL OF NEUROTRAUMA,2024,10.1089/neu.2023.0194,18,brain concussion; brain injuries; craniocerebral trauma; intimate partner violence; post-concussion syndrome,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001141253100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001130389200005,The Role of Place in Person- and Family-Oriented Long-Term Services and Supports,"Fabius, Chanee D.; Okoye, Safiyyah M.; Wu, Mingche M. J.; Jopson, Andrew D.; Chyr, Linda C.; Burgdorf, Julia G.; Ballreich, Jeromie; Scerpella, Danny; Wolff, Jennifer L.",MILBANK QUARTERLY,2023,10.1111/1468-0009.12664,8,social determinants of health; long-term services and supports; disparities; caregiving; aging policy; aging,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001130389200005&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001141280600012,Finding the missing many: improving Tuberculosis care in Kajiado county through active case finding and community approaches,"Morino, Gianfranco; Mulongo, Caleb Mike; Cattaneo, Paolo; De Vita, Maria Vittoria; Paone, Gabriele; Scarlata, Simone; Gobbi, Federico; Kinyita, Salome; Odhiambo, Hillary",BMC PUBLIC HEALTH,2024,10.1186/s12889-023-17631-2,3,GeneXpert; Tuberculosis; Active case finding; Patient-centred Tuberculosis care; Decentralized Tuberculosis care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001141280600012&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001162226000001,Seeking support for abortion online: a qualitative study of women's experiences,"Wilson-Lowe, Rachel Victoria; Purcell, Carrie; Lewis, Ruth; Mcdaid, Lisa",BMJ SEXUAL & REPRODUCTIVE HEALTH,2024,10.1136/bmjsrh-2023-202083,10,"abortion, induced; qualitative research; Reproductive Health Services",Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001162226000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001180189700001,The Consequences of Unmet Needs for Assistance With Daily Life Activities Among Older Adults: A Systematic Review,"Huang, Jing; Qian, Xingxing; Choi, Edmond Pui Hang; Chau, Pui Hing",MEDICAL CARE RESEARCH AND REVIEW,2024,10.1177/10775587241233798,21,unmet needs; insufficient help; long-term care; activities of daily living; instrumental activities of daily living; health consequence,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001180189700001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001174732400001,Unmet Needs for Support in Activities of Daily Living among Older Persons: The Effects of Family and Household Structures in a Low- and Middle-Income Context,"Mobolaji, Jacob Wale",GERIATRICS,2024,10.3390/geriatrics9010005,7,unmet needs; social support; activities of daily living; family/household structure; older person; Nigeria,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001174732400001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001174567100001,Profiles of met and unmet care needs in the oldest-old primary care patients with depression - results of the AgeMooDe study,"Kraake, Sophia; Pabst, Alexander; Wiese, Birgitt; Moor, Lilia; Koenig, Hans-Helmut; Hajek, Andre; Kaduszkiewicz, Hanna; Scherer, Martin; Stark, Anne; Wagner, Michael; Maier, Wolfgang; Werle, Jochen; Weyerer, Siegfried; Riedel-Heller, Steffi G.; Stein, Janine",JOURNAL OF AFFECTIVE DISORDERS,2024,10.1016/j.jad.2024.01.138,0,Camberwell assessment of need for the elderly; (CANE); Need profiles; Depression; Latent class analysis (LCA); Oldest-old population; Health services research,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001174567100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001186464400001,"Trends in Gender and Racial/Ethnic Disparities in Physical Disability and Social Support Among US Older Adults With Cognitive Impairment Living Alone, 2000-2018","Chen, Shanquan; Zhang, Huanyu; Underwood, Benjamin R.; Wang, Dan; Chen, Xi; Cardinal, Rudolf N.",INNOVATION IN AGING,2023,10.1093/geroni/igad028,7,Cognitive impairment; Gender disparity; Physical disability; Racial/ethnic disparity; Social support,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001186464400001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001188141100004,Self-perceived care needs and quality of life in people with cognitive impairment during routine care at home: cross-sectional results of the interventional study,"Zhang, Juxia; Xu, Xiaoqin; Zhang, Xiaoli; Yin, Yuhuan; Wang, Jiancheng",BMC GERIATRICS,2023,10.1186/s12877-023-03846-w,4,Quality of life; Physical component summary; Mental component summary; Cognitive impairment; Unmet needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001188141100004&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001178258403059,ASSOCIATIONS OF HOME ENVIRONMENT AND UNMET CARE NEEDS AMONG LOW- AND MODERATE-INCOME OLDER ADULTS,"Okoye, Safiyyah; Samuel, Laura; Fabius, Chanee; Pollack, Craig; Gitlin, Laura; Szanton, Sarah L.; Wolff, Jennifer",INNOVATION IN AGING,2023,,1,,Abstract,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001178258403059&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001466451300001,The Impact of Kinlessness on Older Adults with Advanced Heart Failure,"Godfrey, Sarah; Nixon, Jennifer; Drazner, Mark H.; Farr, Maryjane",JOURNAL OF CARDIAC FAILURE,2025,10.1016/j.cardfail.2024.06.012,1,Advanced heart failure; LVAD; transplant; social support; equity; kinlessness,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001466451300001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001197928400001,"Profiles of Permanent Supportive Housing Residents Related to Their Housing Conditions, Service Use, and Associated Sociodemographic and Clinical Characteristics","Fleury, Marie-Josee; Armoon, Bahram",PSYCHIATRIC QUARTERLY,2024,10.1007/s11126-024-10071-0,3,Profile; Permanent supportive housing; Unmet care needs; Service use,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001197928400001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001060853800001,Using decision tree analysis to identify population groups at risk of subjective unmet need for assistance with activities of daily living,"Jaehn, Philipp; Fuegemann, Hella; Goedde, Kathrin; Holmberg, Christine",BMC GERIATRICS,2023,10.1186/s12877-023-04238-w,8,Conditional inference trees; Social care; Vulnerable groups; Resource allocation; Unmet need for assistance; Activities of daily living,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001060853800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001204669400001,"Disruptions in care among disabled people and older adults during the COVID-19 pandemic: evidence from Ontario, Canada","Lai, Poland",INTERNATIONAL JOURNAL OF CARE AND CARING,2025,10.1332/23978821Y2024D000000033,3,access to care; people with disabilities; elder care; carer,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001204669400001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001203465800011,Understanding the needs and preferences for cancer care among First Nations people: An integrative review,"Paterson, C.; Roberts, C.; Blackburn, J.; Jojo, N.; Northam, H. L.; Wallis, E.; Hind, A.; Caulfield, R.; Barratt, M.; Toohey, K.; Kavanagh, P. S.; Bacon, R.; Wilson, R. L.",JOURNAL OF ADVANCED NURSING,2024,10.1111/jan.15968,8,cancer care; first nations; indigenous; supportive care; unmet needs,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001203465800011&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001208716100001,"Caring neighbourhoods in Belgium: lessons learned on the development, implementation and evaluation of 35 caring neighbourhood projects","De Donder, Liesbeth; Stegen, Hannelore; Hoens, Sylvia",PALLIATIVE CARE & SOCIAL PRACTICE,2024,10.1177/26323524241246533,12,age-friendly; Caring Neighbourhoods; community care; community development; compassionate communities,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001208716100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001225324400014,Everyday Challenges for Individuals Aging With Vision Impairment: Technology Implications,"Remillard, Elena T.; Koon, Lyndsie M.; Mitzner, Tracy L.; Rogers, Wendy A.",GERONTOLOGIST,2024,10.1093/geront/gnad169,26,Aging with disability; Blind; Community participation; Instrumental activities of daily living; Low vision,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001225324400014&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001229230200002,"Communication between Caregivers of Adults with Cancer and Healthcare Professionals: a Review of Communication Experiences, Associated Factors, Outcomes, and Interventions","Wang, Ying; Seplaki, Christopher L.; Norton, Sally A.; Williams, AnnaLynn M.; Kadambi, Sindhuja; Loh, Kah Poh",CURRENT ONCOLOGY REPORTS,2024,10.1007/s11912-024-01550-5,14,Cancer; Caregivers; Healthcare professionals; Communication; Review; Interventions,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001229230200002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001233690000001,"Unmet healthcare needs, access to services and experiences with health providers among persons with spinal cord injury in Australia","Borg, Samantha J.; Borg, David N.; Arora, Mohit; Middleton, James W.; Marshall, Ruth; Nunn, Andrew; Geraghty, Timothy",SPINAL CORD,2024,10.1038/s41393-024-00997-4,12,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001233690000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001238158400001,Older adults with communication disabilities and their use of communication support at doctor's visits: a nationally representative study,"Oshita, Jennifer Y.; Gell, Nancy M.; Reed, Nicholas S.; Stransky, Michelle L.; MacLean, Charles D.",DISABILITY AND REHABILITATION,2025,10.1080/09638288.2024.2351155,0,Communication disabilities; communication disorders; disabilities; healthcare accommodations; utilization; disability accommodations; reduced inequalities; patient-provider communication,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001238158400001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001251619100001,Family Members' Perspectives on the Unmet Care Needs of People Living With Dementia in Nursing Homes,"Paananen, Jenny; Moore, Vanessa; Blomqvist, Katarina; Kulmala, Jenni; Pirhonen, Jari",JOURNAL OF SOCIAL SERVICE RESEARCH,2025,10.1080/01488376.2024.2369115,6,Dementia; family; long-term care; nursing home care; thematic analysis; unmet care needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001251619100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:001251705300001,Risk of cancer-related distress by age in colorectal cancer survivors: The modulatory role of unmet support needs,"Andreu, Y.; Soto-Rubio, A.; Picazo, C.; Gil-Julia, B.; Fernandez, S.; Chulvi, R.",JOURNAL OF HEALTH PSYCHOLOGY,2025,10.1177/13591053241253358,4,age; colorectal cancer survivor; distress; modulating variable; unmet support needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001251705300001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
